3.302560e-10	1.000000e+00
4.839037e-10	1.000000e+00
6.375515e-10	0.000000e+00
7.911992e-10	0.000000e+00
9.448469e-10	1.000000e+00
1.098495e-09	0.000000e+00
1.252142e-09	1.000000e+00
1.405790e-09	0.000000e+00
1.559438e-09	0.000000e+00
1.713086e-09	1.000000e+00
1.866733e-09	0.000000e+00
2.020381e-09	1.000000e+00
2.174029e-09	1.000000e+00
2.327676e-09	0.000000e+00
2.481324e-09	3.000000e+00
2.634972e-09	1.000000e+00
2.788620e-09	2.000000e+00
2.942267e-09	0.000000e+00
3.095915e-09	1.000000e+00
3.249563e-09	1.000000e+00
3.403210e-09	2.000000e+00
3.556858e-09	0.000000e+00
3.710506e-09	3.000000e+00
3.864154e-09	4.000000e+00
4.017801e-09	4.000000e+00
4.171449e-09	6.000000e+00
4.325097e-09	1.700000e+01
4.478745e-09	9.000000e+00
4.632392e-09	1.000000e+01
